Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,119011998,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.495446,0.10923269,9917666.0,7985216.5,29000000,1000005.0,119000000,9917666.0,7985216.5,29000000,1000005,0,0.0,0.0,0,0.0,0,0,0,0,104,0,0.10923269,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46154,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,1500003.5,707104.7,2000002,1000005,12600000.0,7485480.0,29000000,5003947,Benign
17,113988076,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.2109666,0.1315927,8142005.5,7884326.5,27000000,959838.0,114000000,8142005.5,7884326.5,27000000,959838,0,0.0,0.0,0,0.0,0,0,0,0,120,0,0.1315927,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.133335,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,5979848.0,5685135.5,9999846,1959850,14600000.0,6099333.5,27000000,7960005,Benign
6,34315,3,4,333,935,333,0,111.0,192.25764,935,0,233.75,467.5,36951.77,203.99242,5719.1665,8833.679,19064,3.0,15217,7608.5,10354.165,14930,287,34312,11437.333,10064.461,19064,30.0,0,0,0,0,72,92,87.42532,116.5671,0,935,158.5,334.69302,112019.43,0,0,1,1,0,0,0,1,1,181.14285,111.0,233.75,0,0,0,0,0,0,3,333,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,9274,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,215.65668,9274.0,0.0,9274,9274.0,9274,9274.0,0.0,9274,9274,0,0.0,0.0,0,0.0,0,0,0,0,40,0,215.65668,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,105999821,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.2264223,0.1320757,8153832.5,4979722.0,18000000,999891.0,106000000,8153832.5,4979722.0,18000000,999891,0,0.0,0.0,0,0.0,0,0,0,0,112,0,0.1320757,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.285713,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,9491930.0,746544.94,10000000,8964043,10900000.0,4352824.5,18000000,5020056,Benign
6,524679450,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,37477103.57,87561029.1,302818859,50.99999998,0,47698131.82,97112003.09,302818910,145399,0,111550700.7,166406095.3,302818927,31833175.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,14860,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,134.58951,14860.0,0.0,14860,14860.0,14860,14860.0,0.0,14860,14860,0,0.0,0.0,0,0.0,0,0,0,0,40,0,134.58951,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,12797,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,156.28664,12797.0,0.0,12797,12797.0,12797,12797.0,0.0,12797,12797,0,0.0,0.0,0,0.0,0,0,0,0,40,0,156.28664,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,27356,3,4,333,935,333,0,111.0,192.25764,935,0,233.75,467.5,46351.805,255.88536,4559.3335,7060.405,15561,2.0,15849,7924.5,10799.642,15561,288,27354,9118.0,8171.7163,15850,26.0,0,0,0,0,72,92,109.66515,146.22021,0,935,158.5,334.69302,112019.43,0,0,1,1,0,0,0,1,1,181.14285,111.0,233.75,0,0,0,0,0,0,3,333,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,30026,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.60894,30026.0,0.0,30026,30026.0,30026,30026.0,0.0,30026,30026,0,0.0,0.0,0,0.0,0,0,0,0,40,0,66.60894,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119003903,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.30238,0.13444938,7933593.5,5214610.5,15000000,959992.0,119000000,7933593.5,5214610.5,15000000,959992,0,0.0,0.0,0,0.0,0,0,0,0,128,0,0.13444938,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,2313359.2,2292097.2,4960020,980013,11100000.0,2805713.5,15000000,5016032,Benign
6,15545,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,128.65874,15545.0,0.0,15545,15545.0,15545,15545.0,0.0,15545,15545,0,0.0,0.0,0,0.0,0,0,0,0,40,0,128.65874,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,33384,3,4,261,935,261,0,87.0,150.68842,935,0,233.75,467.5,35825.547,209.68129,5564.0,9035.498,21381,5.0,11974,5987.0,8069.5024,11693,281,33378,11126.0,10703.664,21381,24.0,0,0,0,0,72,92,89.86341,119.81788,0,935,149.5,330.26917,109077.71,0,0,1,1,0,0,0,1,1,170.85715,87.0,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,24617,3,4,333,935,333,0,111.0,192.25764,935,0,233.75,467.5,51509.12,284.35635,4102.8335,6427.695,14743,3.0,15094,7547.0,10176.681,14743,351,24614,8204.667,7621.976,15101,21.0,0,0,0,0,72,92,121.867004,162.48933,0,935,158.5,334.69302,112019.43,0,0,1,1,0,0,0,1,1,181.14285,111.0,233.75,0,0,0,0,0,0,3,333,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15124,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,82517.85,462.8405,2520.6667,5380.9897,13456,4.0,13788,6894.0,9280.069,13456,332,15119,5039.6665,7603.077,13787,18.0,0,0,0,0,72,92,198.36023,264.4803,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
0,112641409,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02663319,56300000.0,137.88582,56300000,56300000.0,113000000,56300000.0,137.88582,56300000,56300000,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.02663319,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,137.88582,56300000,56300000,Benign
6,334807422,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55801237.0,121292190.9,301945980,249.0000001,0,10953814.0,18845921.88,32715046,146396,0,111553758.3,165694209.5,301946351,32714924.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,15055,3,4,268,935,268,0,89.333336,154.72987,935,0,233.75,467.5,79907.01,464.9618,2509.1667,5490.922,13686,3.0,13958,6979.0,9485.13,13686,272,15044,5014.6665,7756.0825,13950,21.0,0,0,0,0,72,92,199.26935,265.69247,0,935,150.375,330.61584,109306.836,0,0,1,1,0,0,0,1,1,171.85715,89.333336,233.75,0,0,0,0,0,0,3,268,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,1046273198,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,74733799.86,192596338.8,684787057,25.99999999,0,95115745.27,214683143.7,684787057,152155,0,110836131.7,164824000.1,300244738,32263657.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,35947,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,34717.777,194.73112,5991.1665,9294.739,20428,3.0,15490,7745.0,10490.636,15163,327,35944,11981.333,10644.666,20428,25.0,0,0,0,0,72,92,83.4562,111.27493,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,27195,3,4,247,935,247,0,82.333336,142.60551,935,0,233.75,467.5,43463.87,257.40027,4532.5,6867.488,13715,3.0,14101,7050.5,9425.026,13715,386,27192,9064.0,7848.4155,14101,21.0,0,0,0,0,72,92,110.3144,147.08586,0,935,147.75,329.63043,108656.21,0,0,1,1,0,0,0,1,1,168.85715,82.333336,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16866,3,4,307,935,307,0,102.333336,177.24654,935,0,233.75,467.5,73639.27,415.03616,2811.0,6134.8535,15300,3.0,15673,7836.5,10554.983,15300,373,16861,5620.3335,8723.038,15671,21.0,0,0,0,0,72,92,177.87265,237.16353,0,935,155.25,332.8778,110807.64,0,0,1,1,0,0,0,1,1,177.42857,102.333336,233.75,0,0,0,0,0,0,3,307,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,23880,3,4,314,935,314,0,104.666664,181.28798,935,0,233.75,467.5,52303.184,293.13232,3980.0,6374.231,14905,3.0,15133,7566.5,10378.206,14905,228,23877,7959.0,7581.473,15133,27.0,0,0,0,0,72,92,125.62814,167.50418,0,935,156.125,333.34256,111117.266,0,0,1,1,0,0,0,1,1,178.42857,104.666664,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,332433160,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55405526.67,120746590.8,300512166,56.0,0,10640331.33,18304671.57,31776581,144413,0,110762950.0,165093998.0,300512222,31776628.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,15106,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,132.39772,15106.0,0.0,15106,15106.0,15106,15106.0,0.0,15106,15106,0,0.0,0.0,0,0.0,0,0,0,0,40,0,132.39772,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,116008096,17,0,544,0,32,32,32.0,0.0,0,0,0.0,0.0,4.6893277,0.14654149,7250506.0,4594178.0,16000000,940039.0,116000000,7250506.0,4594178.0,16000000,940039,0,0.0,0.0,0,0.0,0,0,0,0,136,0,0.14654149,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.882355,32.0,0.0,0,0,0,0,0,0,17,544,0,0,-1,-1,16,8,7648023.0,5520163.0,14000000,4012073,10300000.0,3580380.5,16000000,5987877,Benign
6,334348640,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55724773.33,121126090.3,301532267,69.99999994,0,10938791.0,18821212.29,32671494,144879,0,111401316.7,165466649.9,301532337,32671613.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,119779353,124387,0,3980384,0,32,32,32.0,0.0,0,0,0.0,0.0,33230.97,1038.4678,962.9649,18537.05,628104,0.0,120000000,962.9649,18537.05,628104,0,0,0.0,0.0,0,0.0,0,0,0,0,995096,0,1038.4678,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000256,32.0,0.0,0,0,0,0,0,0,124387,3980384,0,0,-1,-1,124386,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,9588,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,208.59407,9588.0,0.0,9588,9588.0,9588,9588.0,0.0,9588,9588,0,0.0,0.0,0,0.0,0,0,0,0,40,0,208.59407,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,116016968,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.137326,0.12929143,8286926.5,4937160.5,18000000,2079994.0,116000000,8286926.5,4937160.5,18000000,2079994,0,0.0,0.0,0,0.0,0,0,0,0,120,0,0.12929143,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.133335,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,4328209.0,1156705.2,5000082,2992569,11100000.0,3724212.5,18000000,6011134,Benign
6,23278,3,4,282,935,282,0,94.0,162.81277,935,0,233.75,467.5,52281.125,300.71313,3879.6667,6306.3726,15036,7.0,15305,7652.5,10441.846,15036,269,23271,7757.0,7643.1074,15308,25.0,0,0,0,0,72,92,128.87704,171.83607,0,935,152.125,331.36362,109801.836,0,0,1,1,0,0,0,1,1,173.85715,94.0,233.75,0,0,0,0,0,0,3,282,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119621329,111867,0,3579744,0,32,32,32.0,0.0,0,0,0.0,0.0,29925.633,935.176,1069.3269,20431.531,875949,0.0,120000000,1069.3269,20431.531,875949,0,0,0.0,0.0,0,0.0,0,0,0,0,894936,0,935.176,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000286,32.0,0.0,0,0,0,0,0,0,111867,3579744,0,0,-1,-1,111866,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,35801,3,4,325,935,325,0,108.333336,187.63884,935,0,233.75,467.5,35194.547,195.52527,5966.8335,9367.953,21208,3.0,14569,7284.5,9823.835,14231,338,35795,11931.667,10836.375,21208,21.0,0,0,0,0,72,92,83.79654,111.72872,0,935,157.5,334.1086,111628.57,0,0,1,1,0,0,0,1,1,180.0,108.333336,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,14880,3,4,249,935,249,0,83.0,143.76022,935,0,233.75,467.5,79569.89,470.4301,2480.0,5447.967,13572,3.0,13840,6920.0,9407.349,13572,268,14877,4959.0,7707.3096,13840,20.0,0,0,0,0,72,92,201.6129,268.8172,0,935,148.0,329.7172,108713.43,0,0,1,1,0,0,0,1,1,169.14285,83.0,233.75,0,0,0,0,0,0,3,249,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,336132094,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,56022015.67,121964998.7,303574533,64.00000007,0,10852520.33,18671870.32,32412777,144784,0,111995826.0,166701733.2,303574597,32412881.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,28623,3,4,73,935,73,0,24.333334,42.14657,935,0,233.75,467.5,35216.434,244.55858,4770.5,7289.07,15296,2.0,15635,7817.5,10576.196,15296,339,28621,9540.333,8353.087,15636,19.0,0,0,0,0,72,92,104.810814,139.74776,0,935,126.0,327.88196,107506.57,0,0,1,1,0,0,0,1,1,144.0,24.333334,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15020070,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3004014.0,3163099.453,8004571,1001471.0,0,3004014.0,3163099.453,8004571,1001471,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,9004,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222.1235,9004.0,0.0,9004,9004.0,9004,9004.0,0.0,9004,9004,0,0.0,0.0,0,0.0,0,0,0,0,40,0,222.1235,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,12608,3,4,311,935,311,0,103.666664,179.55594,935,0,233.75,467.5,98826.14,555.20306,2101.3333,4197.881,10567,3.0,2018,1009.0,953.17993,1683,335,12605,4201.6665,5602.33,10567,20.0,0,0,0,0,72,92,237.94417,317.25888,0,935,155.75,333.1412,110983.07,0,0,1,1,0,0,0,1,1,178.0,103.666664,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119794580,139866,0,4475712,0,32,32,32.0,0.0,0,0,0.0,0.0,37361.56,1167.5487,856.50146,17313.168,610624,0.0,120000000,856.50146,17313.168,610624,0,0,0.0,0.0,0,0.0,0,0,0,0,1118928,0,1167.5487,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00023,32.0,0.0,0,0,0,0,0,0,139866,4475712,0,0,-1,-1,139865,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
17,110956107,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,2.8840234,0.09012573,12300000.0,8068185.5,29000000,3960072.0,111000000,12300000.0,8068185.5,29000000,3960072,0,0.0,0.0,0,0.0,0,0,0,0,80,0,0.09012573,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,3960072.0,0.0,3960072,3960072,13400000.0,7946080.5,29000000,5025050,Benign
6,16239,3,4,325,935,325,0,108.333336,187.63884,935,0,233.75,467.5,77590.984,431.06104,2706.5,5835.2437,14581,4.0,15032,7516.0,9991.419,14581,451,16233,5411.0,8350.5,15030,21.0,0,0,0,0,72,92,184.74043,246.32059,0,935,157.5,334.1086,111628.57,0,0,1,1,0,0,0,1,1,180.0,108.333336,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119669985,135493,0,4335776,0,32,32,32.0,0.0,0,0,0.0,0.0,36231.105,1132.222,883.22546,18428.104,698346,0.0,120000000,883.22546,18428.104,698346,0,0,0.0,0.0,0,0.0,0,0,0,0,1083944,0,1132.222,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000237,32.0,0.0,0,0,0,0,0,0,135493,4335776,0,0,-1,-1,135492,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,10713,3,4,315,935,315,0,105.0,181.86534,935,0,233.75,467.5,116680.67,653.41174,1785.5,4066.7854,10082,3.0,10390,5195.0,6911.2617,10082,308,10710,3570.0,5916.382,10400,25.0,0,0,0,0,72,92,280.0336,373.37814,0,935,156.25,333.4104,111162.5,0,0,1,1,0,0,0,1,1,178.57143,105.0,233.75,0,0,0,0,0,0,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119814611,97978,0,3135296,0,32,32,32.0,0.0,0,0,0.0,0.0,26167.895,817.7467,1222.8851,25667.127,817935,0.0,120000000,1222.8851,25667.127,817935,0,0,0.0,0.0,0,0.0,0,0,0,0,783824,0,817.7467,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000328,32.0,0.0,0,0,0,0,0,0,97978,3135296,0,0,-1,-1,97977,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
17,119707906,95507,0,3056224,0,32,32,32.0,0.0,0,0,0.0,0.0,25530.678,797.8337,1253.4072,24004.102,634042,0.0,120000000,1253.4072,24004.102,634042,0,0,0.0,0.0,0,0.0,0,0,0,0,764056,0,797.8337,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000336,32.0,0.0,0,0,0,0,0,0,95507,3056224,0,0,-1,-1,95506,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,15147,3,4,300,935,300,0,100.0,173.20508,935,0,233.75,467.5,81534.3,462.13773,2524.5,5477.715,13669,4.0,13965,6982.5,9456.139,13669,296,15138,5046.0,7740.692,13960,20.0,0,0,0,0,72,92,198.05902,264.0787,0,935,154.375,332.43085,110510.266,0,0,1,1,0,0,0,1,1,176.42857,100.0,233.75,0,0,0,0,0,0,3,300,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,30998,3,4,265,935,265,0,88.333336,152.99782,935,0,233.75,467.5,38712.176,225.82101,5166.3335,7870.2754,15509,3.0,15833,7916.5,10737.416,15509,324,30995,10331.667,8936.039,15834,21.0,0,0,0,0,72,92,96.78043,129.04059,0,935,150.0,330.46503,109207.14,0,0,1,1,0,0,0,1,1,171.42857,88.333336,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16877,3,4,299,935,299,0,99.666664,172.62773,935,0,233.75,467.5,73117.26,414.76566,2812.8333,6124.968,15280,3.0,15654,7827.0,10540.134,15280,374,16866,5622.0,8700.997,15646,21.0,0,0,0,0,72,92,177.75671,237.00894,0,935,154.25,332.36844,110468.79,0,0,1,1,0,0,0,1,1,176.28572,99.666664,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,21070,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,94.92169,21070.0,0.0,21070,21070.0,21070,21070.0,0.0,21070,21070,0,0.0,0.0,0,0.0,0,0,0,0,40,0,94.92169,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,35215,3,4,339,935,339,0,113.0,195.72174,935,0,233.75,467.5,36177.766,198.77893,5869.1665,9133.027,20100,3.0,15091,7545.5,10289.11,14821,270,35212,11737.333,10454.05,20100,17.0,0,0,0,0,72,92,85.19097,113.58796,0,935,159.25,335.14633,112323.07,0,0,1,1,0,0,0,1,1,182.0,113.0,233.75,0,0,0,0,0,0,3,339,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,13374,3,4,325,935,325,0,108.333336,187.63884,935,0,233.75,467.5,94212.65,523.4036,2229.0,4931.4316,12282,4.0,12835,6417.5,8293.655,12282,553,13370,4456.6665,7261.532,12837,27.0,0,0,0,0,72,92,224.31584,299.08777,0,935,157.5,334.1086,111628.57,0,0,1,1,0,0,0,1,1,180.0,108.333336,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,334544511,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55757418.5,121616877.5,302653068,180.0,0,10630481.0,18286270.31,31745479,145964,0,111466242.3,166331914.8,302653280,31745447.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,35360,3,4,339,935,339,0,113.0,195.72174,935,0,233.75,467.5,36029.41,197.9638,5893.3335,9364.256,21520,2.0,13813,6906.5,9398.156,13552,261,35358,11786.0,10891.184,21520,23.0,0,0,0,0,72,92,84.84163,113.12217,0,935,159.25,335.14633,112323.07,0,0,1,1,0,0,0,1,1,182.0,113.0,233.75,0,0,0,0,0,0,3,339,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
